Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate
Unknown_621438,MIL,621438,2022,125,434,400,98,24,3,20,23,111,7,4,0.245,0.295,0.47,0.765,0.225,0.286,0.053,0.2558,0.6751,0.353,106.1,1.8,28.0,4.826415094339623,0.7442
Unknown_656305,TOR,656305,2022,165,653,566,133,29,1,29,70,179,10,7,0.235,0.326,0.443,0.77,0.208,0.285,0.1072,0.2741,0.6034,0.352,105.4,2.6,29.0,2.5569029850746268,0.7259
Unknown_660636,PIT,660636,2022,107,318,295,65,13,0,17,15,85,3,5,0.22,0.261,0.437,0.698,0.217,0.242,0.0472,0.2673,0.6761,0.352,105.4,1.3,25.0,5.663135593220339,0.7327
Unknown_681584,SF,681584,2022,57,190,165,37,6,1,9,18,61,6,1,0.224,0.321,0.436,0.757,0.212,0.292,0.0947,0.3211,0.5526,0.352,105.4,0.8,25.0,3.390707497360084,0.6789000000000001
Unknown_668942,AZ,668942,2022,130,530,462,124,28,1,11,56,104,2,5,0.268,0.347,0.405,0.751,0.136,0.321,0.1057,0.1962,0.6849,0.352,105.4,2.1,28.0,1.8561967833491013,0.8038
Unknown_642715,MIL,642715,2022,151,652,597,141,33,0,33,50,179,1,4,0.236,0.294,0.457,0.752,0.221,0.278,0.0767,0.2745,0.6472,0.352,105.4,2.6,27.0,3.5788787483702738,0.7255
Unknown_645277,ATL,645277,2022,75,299,274,70,17,0,9,17,50,3,5,0.255,0.301,0.416,0.717,0.161,0.277,0.0569,0.1672,0.7659,0.352,105.4,1.2,25.0,2.938488576449912,0.8328
Unknown_628450,WSH,628450,2022,107,347,321,87,18,0,9,23,79,1,2,0.271,0.32,0.411,0.731,0.14,0.332,0.0663,0.2277,0.7032,0.352,105.4,1.4,35.0,3.4343891402714934,0.7723
Unknown_677551,TB,677551,2022,96,386,354,96,24,3,6,27,41,0,5,0.271,0.319,0.407,0.725,0.136,0.288,0.0699,0.1062,0.8238,0.351,104.7,1.5,21.0,1.51931330472103,0.8938
Unknown_456781,CIN,456781,2022,84,315,288,83,18,0,4,19,62,6,2,0.288,0.343,0.392,0.735,0.104,0.353,0.0603,0.1968,0.7238,0.351,104.7,1.2,35.0,3.2636815920398012,0.8032
Unknown_641857,COL,641857,2022,155,634,561,139,25,3,20,64,161,5,4,0.248,0.328,0.41,0.738,0.162,0.31,0.1009,0.2539,0.6372,0.351,104.7,2.5,28.0,2.516352824578791,0.7461
Unknown_657757,CWS,657757,2022,134,445,406,99,22,0,16,33,92,3,3,0.244,0.303,0.416,0.72,0.172,0.276,0.0742,0.2067,0.7124,0.351,104.7,1.8,26.0,2.7857142857142856,0.7933
Unknown_614173,BOS,614173,2022,93,294,260,61,21,1,8,29,97,1,2,0.235,0.312,0.415,0.727,0.181,0.338,0.0986,0.3299,0.5612,0.351,104.7,1.2,28.0,3.3458417849898585,0.6700999999999999
Unknown_647304,CLE,647304,2022,130,530,481,124,31,0,20,38,86,6,5,0.258,0.317,0.447,0.764,0.189,0.274,0.0717,0.1623,0.7547,0.35,104.1,2.0,25.0,2.2635983263598325,0.8377
Unknown_621020,ATL,621020,2022,177,742,683,185,33,1,26,52,196,3,4,0.271,0.323,0.436,0.76,0.165,0.342,0.0701,0.2642,0.6617,0.35,104.1,2.9,28.0,3.768901569186876,0.7358
Unknown_592200,SF,592200,2022,62,193,163,35,6,1,5,26,53,2,2,0.215,0.326,0.356,0.682,0.141,0.28,0.1347,0.2746,0.5803,0.35,104.1,0.7,34.0,2.0386043058648853,0.7254
Unknown_595909,MIN,595909,2022,62,198,183,40,9,3,5,13,58,0,2,0.219,0.268,0.383,0.65,0.164,0.287,0.0657,0.2929,0.6414,0.35,104.1,0.8,30.0,4.458143074581431,0.7071000000000001
Unknown_670770,CIN,670770,2022,76,269,236,58,11,5,10,20,42,7,6,0.246,0.316,0.462,0.778,0.216,0.253,0.0743,0.1561,0.7435,0.35,104.1,1.0,27.0,2.1009421265141315,0.8439
Unknown_665828,NYY,665828,2022,52,191,173,42,10,1,8,16,53,0,1,0.243,0.305,0.451,0.756,0.208,0.301,0.0838,0.2775,0.6335,0.349,103.4,0.7,23.0,3.3114558472553703,0.7224999999999999
Unknown_666158,LAD,666158,2022,141,509,455,123,21,7,7,50,108,0,4,0.27,0.34,0.393,0.733,0.123,0.337,0.0982,0.2122,0.6896,0.349,103.4,1.9,25.0,2.160896130346232,0.7878000000000001
Unknown_663630,BAL,663630,2022,74,202,183,41,12,0,4,14,60,2,1,0.224,0.285,0.355,0.64,0.131,0.308,0.0693,0.297,0.6139,0.349,103.4,0.8,25.0,4.285714285714286,0.7030000000000001
Unknown_657041,WSH,657041,2022,148,581,528,130,27,3,19,44,142,4,5,0.246,0.306,0.417,0.723,0.17,0.298,0.0757,0.2444,0.673,0.349,103.4,2.2,27.0,3.228533685601057,0.7556
Unknown_608577,SD,608577,2022,65,202,185,46,9,0,2,13,47,3,1,0.249,0.307,0.33,0.637,0.081,0.321,0.0644,0.2327,0.6881,0.349,103.4,0.8,27.0,3.6133540372670807,0.7673
Unknown_624585,MIA,624585,2022,77,324,287,64,14,0,14,33,95,3,1,0.223,0.309,0.418,0.727,0.195,0.279,0.1019,0.2932,0.5926,0.349,103.4,1.2,30.0,2.877330716388616,0.7068
Unknown_677951,KC,677951,2022,161,664,621,161,33,6,23,32,138,6,5,0.259,0.3,0.443,0.743,0.184,0.297,0.0482,0.2078,0.7349,0.348,102.7,2.4,22.0,4.311203319502075,0.7922
Unknown_543760,TEX,543760,2022,173,759,689,170,35,5,27,56,125,4,10,0.247,0.303,0.43,0.733,0.183,0.261,0.0738,0.1647,0.7563,0.348,102.7,2.8,32.0,2.231707317073171,0.8352999999999999
Unknown_578428,COL,578428,2022,129,501,471,136,33,0,3,18,58,9,3,0.289,0.325,0.378,0.703,0.089,0.322,0.0359,0.1158,0.8303,0.348,102.7,1.8,32.0,3.225626740947075,0.8842
Unknown_673490,SD,673490,2022,167,645,571,145,34,4,12,59,117,8,4,0.254,0.33,0.391,0.721,0.137,0.298,0.0915,0.1814,0.7101,0.347,102.1,2.3,27.0,1.9825136612021859,0.8186
Unknown_595777,SD,595777,2022,169,722,629,153,38,2,16,83,110,4,3,0.243,0.334,0.386,0.72,0.143,0.271,0.115,0.1524,0.723,0.347,102.1,2.6,29.0,1.325217391304348,0.8476
Unknown_686681,KC,686681,2022,58,207,186,47,11,1,4,9,48,8,2,0.253,0.312,0.387,0.699,0.134,0.316,0.0435,0.2319,0.6763,0.347,102.1,0.7,24.0,5.331034482758621,0.7681
Unknown_545341,COL,545341,2022,143,566,531,140,22,3,21,27,131,6,2,0.264,0.306,0.435,0.741,0.171,0.312,0.0477,0.2314,0.7102,0.347,102.1,2.0,31.0,4.851153039832285,0.7686
Unknown_665833,PIT,665833,2022,91,374,344,81,13,4,18,28,129,1,1,0.235,0.294,0.453,0.748,0.218,0.318,0.0749,0.3449,0.5775,0.347,102.1,1.3,24.0,4.604806408544726,0.6551
Unknown_666969,TEX,666969,2022,168,692,633,157,36,5,28,46,190,6,7,0.248,0.302,0.453,0.755,0.205,0.306,0.0665,0.2746,0.6503,0.347,102.1,2.5,29.0,4.129323308270677,0.7254
Unknown_608369,TEX,608369,2022,162,694,622,149,24,1,35,59,110,7,6,0.24,0.31,0.45,0.76,0.211,0.236,0.085,0.1585,0.7464,0.347,102.1,2.5,28.0,1.864705882352941,0.8415
Unknown_622534,TB,622534,2022,100,395,364,101,22,2,5,28,72,2,1,0.277,0.332,0.39,0.722,0.113,0.333,0.0709,0.1823,0.7418,0.346,101.4,1.4,28.0,2.571227080394922,0.8177
Unknown_670623,TB,670623,2022,115,397,344,72,16,0,21,46,69,5,2,0.209,0.31,0.439,0.749,0.23,0.199,0.1159,0.1738,0.6977,0.346,101.4,1.4,23.0,1.4995685936151855,0.8262
Unknown_644374,TB,644374,2022,77,226,202,45,9,0,6,18,69,4,2,0.223,0.296,0.356,0.653,0.134,0.302,0.0796,0.3053,0.5973,0.346,101.4,0.8,27.0,3.8354271356783918,0.6947
Unknown_609280,NYY,609280,2022,43,162,152,38,7,1,2,7,32,0,3,0.25,0.278,0.349,0.626,0.099,0.298,0.0432,0.1975,0.7593,0.346,101.4,0.6,27.0,4.5717592592592595,0.8025
Unknown_595751,SD,595751,2022,90,298,278,72,16,0,10,11,107,6,3,0.259,0.299,0.424,0.723,0.165,0.378,0.0369,0.3591,0.5839,0.346,101.4,1.0,29.0,9.73170731707317,0.6409
Unknown_607054,MIL,607054,2022,118,356,311,74,17,2,9,37,91,2,3,0.238,0.32,0.392,0.712,0.154,0.304,0.1039,0.2556,0.6264,0.346,101.4,1.2,32.0,2.460057747834456,0.7444
Unknown_664761,PHI,664761,2022,171,691,639,175,27,3,14,36,116,5,11,0.274,0.313,0.391,0.704,0.117,0.31,0.0521,0.1679,0.7728,0.345,100.7,2.4,26.0,3.222648752399232,0.8321000000000001
Unknown_571980,CIN,571980,2022,111,369,342,79,21,4,12,21,100,4,1,0.231,0.283,0.421,0.704,0.19,0.29,0.0569,0.271,0.6585,0.345,100.7,1.3,31.0,4.76274165202109,0.729
Unknown_663698,SF,663698,2022,95,315,282,64,7,0,14,29,120,4,0,0.227,0.308,0.401,0.709,0.174,0.338,0.0921,0.381,0.5143,0.345,100.7,1.1,26.0,4.136807817589577,0.619
Unknown_656185,PIT,656185,2022,47,157,133,26,4,1,3,14,43,6,1,0.195,0.299,0.308,0.607,0.113,0.261,0.0892,0.2739,0.5796,0.345,100.7,0.5,29.0,3.0706278026905824,0.7261
Unknown_670768,SF,670768,2022,106,373,330,88,19,2,5,33,77,4,6,0.267,0.335,0.382,0.717,0.115,0.327,0.0885,0.2064,0.6944,0.345,100.7,1.3,27.0,2.3322033898305086,0.7936
Unknown_641645,NYM,641645,2022,105,358,315,83,13,1,2,38,53,3,0,0.263,0.348,0.33,0.678,0.067,0.312,0.1061,0.148,0.7318,0.344,100.1,1.2,28.0,1.3949104618284636,0.852
Unknown_462101,ATH,462101,2022,158,607,565,142,34,1,18,39,99,3,0,0.251,0.303,0.411,0.714,0.159,0.277,0.0643,0.1631,0.7677,0.344,100.1,2.0,34.0,2.536547433903577,0.8369
Unknown_669304,MIN,669304,2022,129,495,453,121,25,0,15,30,91,10,2,0.267,0.325,0.422,0.747,0.155,0.304,0.0606,0.1838,0.7354,0.344,100.1,1.7,24.0,3.0330033003300327,0.8162
Unknown_630105,SD,630105,2022,174,739,640,151,31,4,19,75,149,16,8,0.236,0.327,0.386,0.713,0.15,0.275,0.1015,0.2016,0.6712,0.343,99.4,2.4,28.0,1.986206896551724,0.7984
Unknown_669016,LAA,669016,2022,154,518,477,119,22,4,15,31,182,3,3,0.249,0.298,0.407,0.704,0.157,0.367,0.0598,0.3514,0.5753,0.343,99.4,1.7,25.0,5.8762541806020065,0.6486000000000001
Unknown_669289,TOR,669289,2022,146,526,481,132,29,0,9,39,71,2,3,0.274,0.33,0.391,0.72,0.116,0.304,0.0741,0.135,0.7852,0.343,99.4,1.7,28.0,1.8218623481781377,0.865
Unknown_663527,BAL,663527,2022,65,216,184,37,4,0,3,25,51,4,3,0.201,0.306,0.272,0.577,0.071,0.256,0.1157,0.2361,0.6296,0.343,99.4,0.7,25.0,2.0406222990492653,0.7639
Unknown_664913,ATH,664913,2022,159,588,532,119,28,3,26,52,160,3,1,0.224,0.296,0.434,0.73,0.211,0.268,0.0884,0.2721,0.6344,0.343,99.4,1.9,30.0,3.0780542986425337,0.7279
Unknown_640492,SD,640492,2022,93,238,221,57,11,3,1,14,53,1,1,0.258,0.304,0.348,0.652,0.09,0.333,0.0588,0.2227,0.7101,0.343,99.4,0.8,26.0,3.787414965986395,0.7773
Unknown_665161,HOU,665161,2022,146,596,560,143,22,2,25,24,144,6,5,0.255,0.291,0.436,0.726,0.18,0.298,0.0403,0.2416,0.7013,0.342,98.7,1.9,25.0,5.995037220843672,0.7584
Unknown_676801,HOU,676801,2022,120,435,384,94,12,2,14,46,116,3,1,0.245,0.329,0.396,0.725,0.151,0.314,0.1057,0.2667,0.6184,0.342,98.7,1.4,27.0,2.5231788079470197,0.7333000000000001
Unknown_571970,LAD,571970,2022,151,614,505,100,25,1,22,98,161,5,6,0.198,0.331,0.382,0.713,0.184,0.238,0.1596,0.2622,0.57,0.342,98.7,1.9,32.0,1.6428571428571428,0.7378
Unknown_500871,NYM,500871,2022,146,582,529,129,27,4,24,45,136,1,7,0.244,0.301,0.446,0.747,0.202,0.279,0.0773,0.2337,0.6873,0.342,98.7,1.8,33.0,3.0232858990944376,0.7663
Unknown_624415,TOR,624415,2022,104,332,278,58,18,1,7,44,92,6,3,0.209,0.326,0.356,0.682,0.147,0.28,0.1325,0.2771,0.5693,0.342,98.7,1.1,27.0,2.091320754716981,0.7229
Unknown_606466,AZ,606466,2022,147,592,524,125,44,2,12,57,106,6,5,0.239,0.318,0.399,0.716,0.16,0.275,0.0963,0.1791,0.7145,0.342,98.7,1.9,29.0,1.8598130841121496,0.8209
Unknown_543592,SD,543592,2022,122,452,390,101,19,0,5,43,72,6,10,0.259,0.334,0.346,0.68,0.087,0.297,0.0951,0.1593,0.7257,0.341,98.0,1.4,33.0,1.675078864353312,0.8407
Unknown_663845,CHC,663845,2022,105,321,279,67,8,2,3,35,98,4,2,0.24,0.331,0.315,0.647,0.075,0.356,0.109,0.3053,0.5701,0.341,98.0,1.0,26.0,2.800917431192661,0.6947
Unknown_572191,KC,572191,2022,134,485,437,112,10,3,11,39,110,3,4,0.256,0.319,0.368,0.687,0.112,0.316,0.0804,0.2268,0.6825,0.341,98.0,1.5,31.0,2.8208955223880596,0.7732
Unknown_641531,KC,641531,2022,138,534,496,123,28,5,13,34,133,3,1,0.248,0.3,0.403,0.703,0.155,0.313,0.0637,0.2491,0.6816,0.341,98.0,1.6,31.0,3.9105180533751955,0.7509
Unknown_656775,BAL,656775,2022,163,703,638,162,33,4,17,49,136,10,5,0.254,0.315,0.398,0.713,0.144,0.296,0.0697,0.1935,0.7183,0.34,97.4,2.1,28.0,2.7761836441893832,0.8065
Unknown_657077,BOS,657077,2022,161,672,619,170,41,1,11,43,91,3,7,0.275,0.321,0.397,0.719,0.123,0.303,0.064,0.1354,0.7961,0.34,97.4,2.0,26.0,2.1156249999999996,0.8646
Unknown_621550,CHC,621550,2022,144,561,493,103,29,0,27,56,193,9,2,0.209,0.3,0.432,0.732,0.223,0.276,0.0998,0.344,0.5383,0.34,97.4,1.7,31.0,3.44689378757515,0.656
Unknown_571657,CIN,571657,2022,156,618,559,145,25,1,16,33,103,17,7,0.259,0.317,0.394,0.71,0.134,0.289,0.0534,0.1667,0.7492,0.34,97.4,1.9,32.0,3.1217228464419473,0.8333
Unknown_649966,MIL,649966,2022,119,471,405,97,17,1,16,50,99,11,5,0.24,0.335,0.405,0.74,0.165,0.275,0.1062,0.2102,0.6603,0.34,97.4,1.4,25.0,1.9792843691148776,0.7898000000000001
Unknown_457705,MIL,457705,2022,143,606,535,130,25,0,19,63,129,4,4,0.243,0.325,0.396,0.721,0.153,0.284,0.104,0.2129,0.6766,0.34,97.4,1.8,36.0,2.0471153846153847,0.7871
Unknown_669222,CIN,669222,2022,119,456,414,98,13,1,7,33,80,6,1,0.237,0.302,0.324,0.625,0.087,0.277,0.0724,0.1754,0.7149,0.34,97.4,1.4,27.0,2.4226519337016574,0.8246
Unknown_518626,NYY,518626,2022,143,587,512,116,29,0,17,61,156,8,6,0.227,0.315,0.383,0.698,0.156,0.287,0.1039,0.2658,0.6167,0.339,96.7,1.7,37.0,2.5582290664100094,0.7342
Unknown_593643,LAD,593643,2022,79,184,178,44,11,2,2,4,27,2,0,0.247,0.272,0.365,0.637,0.118,0.282,0.0217,0.1467,0.8207,0.339,96.7,0.5,30.0,6.76036866359447,0.8533
Unknown_620443,SEA,620443,2022,64,194,178,45,3,0,4,12,56,1,3,0.253,0.299,0.337,0.636,0.084,0.339,0.0619,0.2887,0.6443,0.339,96.7,0.6,26.0,4.663974151857835,0.7113
Unknown_682985,DET,682985,2022,102,439,394,102,21,6,6,38,126,3,4,0.259,0.326,0.388,0.714,0.129,0.361,0.0866,0.287,0.6196,0.339,96.7,1.3,22.0,3.3140877598152425,0.7130000000000001
Unknown_596115,BOS,596115,2022,99,409,368,86,22,0,16,33,127,3,5,0.234,0.298,0.424,0.722,0.19,0.304,0.0807,0.3105,0.6015,0.339,96.7,1.2,30.0,3.8475836431226766,0.6895
Unknown_624641,STL,624641,2022,74,211,193,47,13,4,2,7,54,8,2,0.244,0.295,0.383,0.679,0.14,0.324,0.0332,0.2559,0.6682,0.338,96.0,0.6,26.0,7.707831325301205,0.7441
Unknown_663624,BAL,663624,2022,154,637,579,144,29,1,24,47,161,4,7,0.249,0.306,0.427,0.733,0.178,0.299,0.0738,0.2527,0.6672,0.338,96.0,1.8,25.0,3.4241192411924115,0.7473000000000001
Unknown_666801,PIT,666801,2022,75,290,264,62,9,4,11,23,79,2,1,0.235,0.3,0.424,0.724,0.189,0.291,0.0793,0.2724,0.6414,0.338,96.0,0.8,23.0,3.4350567465321564,0.7276
Unknown_527038,SF,527038,2022,159,624,543,127,28,1,21,63,106,11,7,0.234,0.322,0.405,0.727,0.171,0.251,0.101,0.1699,0.7115,0.338,96.0,1.8,31.0,1.6821782178217821,0.8301000000000001
Unknown_503556,NYY,503556,2022,76,232,208,43,8,0,9,15,61,4,2,0.207,0.271,0.375,0.646,0.168,0.243,0.0647,0.2629,0.6422,0.338,96.0,0.7,33.0,4.0633693972179294,0.7371
Unknown_446334,SF,446334,2022,88,298,266,65,13,0,14,27,83,2,3,0.244,0.315,0.451,0.767,0.207,0.297,0.0906,0.2785,0.6242,0.338,96.0,0.8,37.0,3.0739514348785875,0.7215
Unknown_668472,KC,668472,2022,57,201,171,32,9,2,7,24,75,2,3,0.187,0.29,0.386,0.676,0.199,0.272,0.1194,0.3731,0.4925,0.338,96.0,0.6,24.0,3.124790619765494,0.6269
Unknown_572816,STL,572816,2022,97,319,300,83,19,1,6,15,51,2,2,0.277,0.313,0.407,0.72,0.13,0.314,0.047,0.1599,0.7868,0.337,95.4,0.9,33.0,3.4021276595744676,0.8401000000000001
Unknown_669720,BAL,669720,2022,151,605,557,138,36,2,16,35,117,10,3,0.248,0.302,0.406,0.708,0.158,0.286,0.0579,0.1934,0.7322,0.337,95.4,1.7,27.0,3.340241796200345,0.8066
Unknown_664059,SEA,664059,2022,66,204,179,46,9,1,5,18,53,4,2,0.257,0.335,0.402,0.737,0.145,0.333,0.0882,0.2598,0.6275,0.337,95.4,0.6,28.0,2.9455782312925165,0.7402
Unknown_594807,ATL,594807,2022,93,343,313,71,19,1,13,23,106,5,2,0.227,0.289,0.419,0.707,0.192,0.296,0.0671,0.309,0.6093,0.337,95.4,0.9,34.0,4.605067064083457,0.6910000000000001
Unknown_641820,BAL,641820,2022,155,624,552,129,25,1,18,56,147,11,5,0.234,0.314,0.38,0.695,0.147,0.283,0.0897,0.2356,0.6571,0.336,94.7,1.7,30.0,2.6265328874024525,0.7644
Unknown_642708,CLE,642708,2022,168,726,691,191,26,9,15,25,125,6,4,0.276,0.306,0.405,0.711,0.129,0.317,0.0344,0.1722,0.7851,0.336,94.7,1.9,27.0,5.005813953488372,0.8278
Unknown_542194,ATH,542194,2022,114,363,344,87,19,0,12,15,85,2,1,0.253,0.287,0.413,0.7,0.16,0.302,0.0413,0.2342,0.7163,0.336,94.7,1.0,31.0,5.670702179176755,0.7658
Unknown_666185,STL,666185,2022,134,517,456,109,31,4,9,49,99,7,5,0.239,0.319,0.384,0.703,0.145,0.283,0.0948,0.1915,0.7002,0.336,94.7,1.4,24.0,2.0200421940928273,0.8085
Unknown_666915,BOS,666915,2022,119,387,349,78,12,2,13,30,123,4,4,0.223,0.289,0.381,0.67,0.158,0.3,0.0775,0.3178,0.5943,0.336,94.7,1.0,27.0,4.1006451612903225,0.6821999999999999
Unknown_656896,KC,656896,2022,114,391,360,82,17,3,13,25,89,5,1,0.228,0.286,0.4,0.686,0.172,0.266,0.0639,0.2276,0.6957,0.336,94.7,1.0,26.0,3.5618153364632237,0.7724
Unknown_596146,MIN,596146,2022,126,479,420,97,20,1,10,50,72,5,4,0.231,0.317,0.355,0.672,0.124,0.254,0.1044,0.1503,0.7349,0.336,94.7,1.3,29.0,1.439655172413793,0.8497
Unknown_467793,SEA,467793,2022,145,563,484,103,24,0,20,74,101,2,3,0.213,0.318,0.386,0.704,0.174,0.227,0.1314,0.1794,0.6856,0.335,94.0,1.5,36.0,1.3652968036529682,0.8206
Unknown_666624,CHC,666624,2022,112,429,383,89,19,4,16,38,138,3,2,0.232,0.305,0.428,0.733,0.196,0.316,0.0886,0.3217,0.5758,0.335,94.0,1.1,23.0,3.630925507900677,0.6783
Unknown_542932,MIA,542932,2022,106,423,375,91,18,3,5,44,94,3,1,0.243,0.326,0.347,0.673,0.104,0.31,0.104,0.2222,0.6667,0.335,94.0,1.1,32.0,2.1365384615384615,0.7778
Unknown_592325,PIT,592325,2022,120,445,392,91,22,2,10,49,105,3,1,0.232,0.321,0.375,0.696,0.143,0.291,0.1101,0.236,0.6472,0.335,94.0,1.1,30.0,2.143505903723887,0.764
Unknown_641487,SEA,641487,2022,159,656,564,135,27,3,7,75,86,10,5,0.239,0.336,0.335,0.671,0.096,0.269,0.1143,0.1311,0.7363,0.334,93.4,1.6,27.0,1.1469816272965878,0.8689
Unknown_664056,STL,664056,2022,96,351,330,84,12,3,7,15,69,4,2,0.255,0.293,0.373,0.666,0.118,0.301,0.0427,0.1966,0.7493,0.334,93.4,0.9,28.0,4.604215456674472,0.8034
Unknown_572228,SD,572228,2022,145,599,529,120,23,0,23,57,193,7,6,0.227,0.307,0.401,0.708,0.174,0.304,0.0952,0.3222,0.571,0.334,93.4,1.5,31.0,3.3844537815126046,0.6778
Unknown_608385,SEA,608385,2022,147,581,483,102,16,0,14,90,113,5,3,0.211,0.339,0.331,0.67,0.12,0.245,0.1549,0.1945,0.642,0.334,93.4,1.4,29.0,1.2556488056810846,0.8055
Unknown_681082,PHI,681082,2022,143,520,471,114,22,2,11,46,97,1,1,0.242,0.31,0.367,0.678,0.125,0.283,0.0885,0.1865,0.7212,0.333,92.7,1.3,25.0,2.1073446327683616,0.8135
Unknown_641933,STL,641933,2022,103,410,358,82,12,1,14,41,108,4,7,0.229,0.31,0.385,0.695,0.156,0.28,0.1,0.2634,0.6268,0.333,92.7,1.0,27.0,2.634,0.7365999999999999
Unknown_660688,WSH,660688,2022,119,456,416,107,24,0,9,31,53,6,2,0.257,0.316,0.38,0.696,0.123,0.275,0.068,0.1162,0.8004,0.333,92.7,1.1,24.0,1.7088235294117646,0.8838
Unknown_669004,KC,669004,2022,137,551,476,107,22,3,19,67,134,1,7,0.225,0.318,0.403,0.721,0.179,0.267,0.1216,0.2432,0.6334,0.332,92.0,1.3,24.0,2.0,0.7568
Unknown_641914,ATH,641914,2022,101,330,306,70,6,2,8,21,90,2,1,0.229,0.282,0.34,0.622,0.111,0.297,0.0636,0.2727,0.6576,0.332,92.0,0.8,28.0,4.287735849056603,0.7273000000000001
Unknown_669242,STL,669242,2022,160,660,605,156,32,4,13,47,115,6,1,0.258,0.317,0.388,0.706,0.131,0.299,0.0712,0.1742,0.7439,0.331,91.4,1.5,27.0,2.446629213483146,0.8258
Unknown_641680,TEX,641680,2022,130,468,423,99,20,1,17,42,90,1,2,0.234,0.303,0.407,0.71,0.173,0.258,0.0897,0.1923,0.7158,0.331,91.4,1.0,27.0,2.1438127090301005,0.8077
Unknown_621563,MIA,621563,2022,109,401,375,100,26,1,3,17,57,5,3,0.267,0.305,0.365,0.67,0.099,0.305,0.0424,0.1421,0.8005,0.331,91.4,0.9,32.0,3.3514150943396226,0.8579
Unknown_645801,LAA,645801,2022,59,170,150,31,6,0,4,19,47,1,0,0.207,0.3,0.327,0.627,0.12,0.273,0.1118,0.2765,0.6059,0.331,91.4,0.4,30.0,2.473166368515206,0.7235
Unknown_592206,PHI,592206,2022,151,610,573,152,31,0,14,32,142,3,2,0.265,0.307,0.393,0.699,0.127,0.329,0.0525,0.2328,0.7098,0.33,90.7,1.3,30.0,4.434285714285714,0.7672
Unknown_595879,DET,595879,2022,156,624,587,139,31,4,17,26,153,8,3,0.237,0.277,0.39,0.667,0.153,0.29,0.0417,0.2452,0.7003,0.33,90.7,1.3,30.0,5.880095923261391,0.7548
Unknown_641779,MIA,641779,2022,49,171,158,41,10,0,4,12,54,1,0,0.259,0.316,0.399,0.715,0.139,0.37,0.0702,0.3158,0.6082,0.33,90.7,0.4,26.0,4.498575498575499,0.6841999999999999
Unknown_605612,DET,605612,2022,130,471,448,122,21,2,7,17,89,1,2,0.272,0.299,0.375,0.674,0.103,0.325,0.0361,0.189,0.7665,0.33,90.7,1.0,29.0,5.2354570637119116,0.8109999999999999
Unknown_571976,SD,571976,2022,94,343,313,74,16,0,9,25,111,1,4,0.236,0.292,0.374,0.665,0.137,0.33,0.0729,0.3236,0.6006,0.329,90.0,0.7,32.0,4.4389574759945125,0.6764
Unknown_666176,LAA,666176,2022,100,325,306,69,14,2,10,13,117,4,2,0.225,0.265,0.382,0.647,0.157,0.326,0.04,0.36,0.5846,0.329,90.0,0.7,23.0,9.0,0.64
Unknown_573262,SF,573262,2022,155,576,499,108,31,3,19,65,145,5,6,0.216,0.31,0.405,0.714,0.188,0.261,0.1128,0.2517,0.625,0.329,90.0,1.2,32.0,2.231382978723404,0.7483
Unknown_605170,MIL,605170,2022,99,334,289,60,14,0,10,34,68,9,1,0.208,0.309,0.36,0.669,0.152,0.236,0.1018,0.2036,0.6647,0.329,90.0,0.7,29.0,2.0,0.7964
Unknown_543305,NYY,543305,2022,133,486,414,90,11,2,8,63,118,4,4,0.217,0.324,0.312,0.635,0.094,0.281,0.1296,0.2428,0.6173,0.328,89.4,1.0,33.0,1.873456790123457,0.7572
Unknown_650489,DET,650489,2022,118,421,390,96,20,3,9,18,91,9,3,0.246,0.293,0.382,0.675,0.136,0.297,0.0428,0.2162,0.7173,0.328,89.4,0.8,25.0,5.0514018691588785,0.7838
Unknown_542364,CHC,542364,2022,125,405,349,81,15,1,7,46,85,2,7,0.232,0.319,0.341,0.66,0.109,0.28,0.1136,0.2099,0.6667,0.328,89.4,0.8,31.0,1.8477112676056338,0.7901
Unknown_663837,PHI,663837,2022,120,402,364,89,15,3,6,26,80,4,7,0.245,0.297,0.352,0.648,0.107,0.291,0.0647,0.199,0.7239,0.327,88.7,0.8,26.0,3.075734157650696,0.8009999999999999
Unknown_664731,CHC,664731,2022,79,240,210,47,11,1,6,22,61,3,2,0.224,0.304,0.371,0.675,0.148,0.283,0.0917,0.2542,0.6292,0.327,88.7,0.5,29.0,2.772082878953108,0.7458
Unknown_664728,KC,664728,2022,100,311,285,63,12,6,8,20,82,3,2,0.221,0.277,0.389,0.667,0.168,0.279,0.0643,0.2637,0.6592,0.327,88.7,0.6,25.0,4.101088646967341,0.7363
Unknown_668731,DET,668731,2022,78,258,233,49,4,3,5,25,75,0,0,0.21,0.287,0.318,0.604,0.107,0.288,0.0969,0.2907,0.6124,0.327,88.7,0.5,24.0,3.0,0.7093
Unknown_622682,DET,622682,2022,102,365,342,88,21,3,5,15,83,4,4,0.257,0.293,0.38,0.673,0.123,0.322,0.0411,0.2274,0.7205,0.327,88.7,0.7,28.0,5.532846715328467,0.7726
Unknown_543543,TEX,543543,2022,90,272,253,58,5,0,10,18,82,0,1,0.229,0.279,0.368,0.647,0.138,0.296,0.0662,0.3015,0.6324,0.327,88.7,0.5,33.0,4.554380664652568,0.6985
